topic,authors,title,publicationName,doi,volume,issue,pageRange,coverDate,affiliation,citedbyCount,affilname,affiliation-country,year,month
PSYC,Mahoney E.,Reasons for choosing sober living houses and their associations with substance use recovery outcomes,Addictive Behaviors Reports,10.1016/j.abrep.2024.100557,20,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Public Health Institute', 'affiliation-city': 'Oakland', 'affiliation-country': 'United States'}]",-0.1234553128007165,Public Health Institute,United States,2024,12
PSYC,Sardella A.,"Longitudinal associations of depression, anxiety, and stress among healthcare workers assisting patients with end-stage cancer during the COVID-19 pandemic: the moderator role of emotional exhaustion",BMC Psychology,10.1186/s40359-024-01851-1,12,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Università degli Studi di Catania', 'affiliation-city': 'Catania', 'affiliation-country': 'Italy'}]",-0.1234553128007165,Università degli Studi di Catania,Italy,2024,12
PSYC,Liu T.L.,Analysing the impact of digital technology diffusion on the efficiency and convergence process of the commercial banking industry of Pakistan,Humanities and Social Sciences Communications,10.1057/s41599-024-03184-1,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Beijing University of Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",-0.1234553128007165,Beijing University of Technology,China,2024,12
PSYC,Wang Z.,The twisted path to sacredness: a grounded theory study of irrational religious orientation and its psycho-sociological implications,BMC Psychology,10.1186/s40359-024-01858-8,12,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Hangzhou Normal University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}]",-0.1234553128007165,Hangzhou Normal University,China,2024,12
PSYC,Wu Z.,Temporal and spatial effects of manufacturing agglomeration on CO<inf>2</inf> emissions: evidence from South Korea,Humanities and Social Sciences Communications,10.1057/s41599-024-03287-9,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Honam University', 'affiliation-city': 'Gwangju', 'affiliation-country': 'South Korea'}]",-0.1234553128007165,Honam University,South Korea,2024,12
PSYC,Gao R.,Understanding the use of metaphors by parents of children with cancer in blogs: a qualitative analysis,Humanities and Social Sciences Communications,10.1057/s41599-024-03284-y,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Qufu Normal University', 'affiliation-city': 'Qufu', 'affiliation-country': 'China'}]",-0.1234553128007165,Qufu Normal University,China,2024,12
PSYC,Das P.,The role of community mobilization in people’s healthcare-seeking behavior during the COVID-19 vaccination journey: select case studies from Madhya Pradesh,Humanities and Social Sciences Communications,10.1057/s41599-024-03275-z,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Government of Madhya Pradesh', 'affiliation-city': 'Bhopal', 'affiliation-country': 'India'}]",-0.1234553128007165,Government of Madhya Pradesh,India,2024,12
PSYC,Dosoftei C.C.,Students’ perception of peer teaching in engineering education: a mixed–method case study,Humanities and Social Sciences Communications,10.1057/s41599-024-03349-y,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Universitatea Tehnica Gh. Asachi din IasI', 'affiliation-city': 'Iasi', 'affiliation-country': 'Romania'}]",-0.1234553128007165,Universitatea Tehnica Gh. Asachi din IasI,Romania,2024,12
PSYC,Arya P.J.,Learning to think: Deterritorialization in Mona Lisa Smile and Dead Poets Society,Humanities and Social Sciences Communications,10.1057/s41599-024-03338-1,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Vellore Institute of Technology, Chennai', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}]",-0.1234553128007165,"Vellore Institute of Technology, Chennai",India,2024,12
PSYC,Ali I.,"An autoethnography of a transformative odyssey: decolonizing anthropology, the hegemony of English, and the pursuit of plurilogies",Humanities and Social Sciences Communications,10.1057/s41599-024-03218-8,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Fatima Jinnah Women University', 'affiliation-city': 'Rawalpindi', 'affiliation-country': 'Pakistan'}, {'@_fa': 'true', 'affilname': 'Universität Wien', 'affiliation-city': 'Vienna', 'affiliation-country': 'Austria'}]",-0.1234553128007165,Fatima Jinnah Women University,Pakistan,2024,12
PSYC,Bonincontro T.,From unseen to seen in post-mining polluted territories: (in)visibilisation processes at work in soil contamination management,Humanities and Social Sciences Communications,10.1057/s41599-024-03290-0,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Université de Montpellier', 'affiliation-city': 'Montpellier', 'affiliation-country': 'France'}, {'@_fa': 'true', 'affilname': 'IMT Mines Alès', 'affiliation-city': 'Ales', 'affiliation-country': 'France'}]",-0.1234553128007165,Université de Montpellier,France,2024,12
PSYC,Yu K.,The influence of robot applications on rural labor transfer,Humanities and Social Sciences Communications,10.1057/s41599-024-03333-6,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Southwestern University of Finance and Economics', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]",-0.1234553128007165,Southwestern University of Finance and Economics,China,2024,12
PSYC,Paraskeva N.,An exploration of having social media influencers deliver a first-line digital intervention to improve body image among adolescent girls: A qualitative study,Body Image,10.1016/j.bodyim.2024.101753,51,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'University of the West of England', 'affiliation-city': 'Bristol', 'affiliation-country': 'United Kingdom'}]",-0.1234553128007165,University of the West of England,United Kingdom,2024,12
PSYC,Carragher D.J.,Trust in automation and the accuracy of human–algorithm teams performing one-to-one face matching tasks,Cognitive Research: Principles and Implications,10.1186/s41235-024-00564-8,9,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'University of Adelaide, School of Psychology', 'affiliation-city': 'Adelaide', 'affiliation-country': 'Australia'}]",-0.1234553128007165,"University of Adelaide, School of Psychology",Australia,2024,12
PSYC,Xie H.,Home‑rearing environment and preschoolers’ academic and behavioral competence: The indirect role of children’s screen time,Humanities and Social Sciences Communications,10.1057/s41599-024-03326-5,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Universiti Sains Malaysia', 'affiliation-city': 'Minden', 'affiliation-country': 'Malaysia'}, {'@_fa': 'true', 'affilname': 'North Sichuan College of Preschool Teacher Education', 'affiliation-city': 'Sichuan', 'affiliation-country': 'China'}]",-0.1234553128007165,Universiti Sains Malaysia,Malaysia,2024,12
PSYC,Xu Y.,The relationship between the psychological resilience and post-traumatic growth of college students during the COVID-19 pandemic: a model of conditioned processes mediated by negative emotions and moderated by deliberate rumination,BMC Psychology,10.1186/s40359-024-01853-z,12,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Jiangxi Normal University', 'affiliation-city': 'Nanchang', 'affiliation-country': 'China'}]",-0.1234553128007165,Jiangxi Normal University,China,2024,12
PSYC,Jian B.,The effect of cadre–farmer relationship on farmers’ willingness to treat domestic waste: evidence from China,Humanities and Social Sciences Communications,10.1057/s41599-024-03264-2,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Northwest A&amp;F University', 'affiliation-city': 'Yangling', 'affiliation-country': 'China'}]",-0.1234553128007165,Northwest A&amp;F University,China,2024,12
PSYC,Zhou Y.,The reduction of Netspeak in Mandarin computer-mediated communication: a least effort motivation at the utterance level,Humanities and Social Sciences Communications,10.1057/s41599-024-03319-4,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Yangzhou University', 'affiliation-city': 'Yangzhou', 'affiliation-country': 'China'}]",-0.1234553128007165,Yangzhou University,China,2024,12
PSYC,Caniglia M.,Nonparticipation in work and education in emerging adulthood and depressive symptoms through early midlife,SSM - Mental Health,10.1016/j.ssmmh.2024.100329,6,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Pennsylvania State University', 'affiliation-city': 'University Park', 'affiliation-country': 'United States'}]",-0.1234553128007165,Pennsylvania State University,United States,2024,12
PSYC,Lin Z.,Can digital transformation curtail carbon emissions? Evidence from a quasi-natural experiment,Humanities and Social Sciences Communications,10.1057/s41599-024-03334-5,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Sun Yat-Sen University', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",-0.1234553128007165,Sun Yat-Sen University,China,2024,12
PSYC,Li X.,Secure attachment priming inhibits the generalization of conditioned fear,BMC Psychology,10.1186/s40359-024-01857-9,12,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Guangdong University of Petrochemical Technology', 'affiliation-city': 'Maoming', 'affiliation-country': 'China'}]",-0.1234553128007165,Guangdong University of Petrochemical Technology,China,2024,12
PSYC,Azar P.,Rapid induction of transdermal buprenorphine to subcutaneous extended-release buprenorphine for the treatment of opioid use disorder,Addiction Science and Clinical Practice,10.1186/s13722-024-00479-1,19,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Vancouver General Hospital', 'affiliation-city': 'Vancouver', 'affiliation-country': 'Canada'}, {'@_fa': 'true', 'affilname': 'University of British Columbia, Faculty of Medicine', 'affiliation-city': 'Vancouver', 'affiliation-country': 'Canada'}]",-0.1234553128007165,Vancouver General Hospital,Canada,2024,12
PSYC,Bernardi F.,Cultivating inclusivity in introductory undergraduate STEM course syllabi,Humanities and Social Sciences Communications,10.1057/s41599-024-03276-y,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Worcester Polytechnic Institute', 'affiliation-city': 'Worcester', 'affiliation-country': 'United States'}]",-0.1234553128007165,Worcester Polytechnic Institute,United States,2024,12
PSYC,Dai R.,The implication of the illness metaphors of In America: Mitigating negative effects of metaphors through illness narratives in the postpandemic era of COVID-19,Humanities and Social Sciences Communications,10.1057/s41599-024-03308-7,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Southwest University', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}]",-0.1234553128007165,Southwest University,China,2024,12
PSYC,Ambrosj J.,Codes of conduct should help scientists navigate societal expectations,Humanities and Social Sciences Communications,10.1057/s41599-024-03261-5,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'KU Leuven', 'affiliation-city': 'Leuven', 'affiliation-country': 'Belgium'}]",-0.1234553128007165,KU Leuven,Belgium,2024,12
PSYC,Qiao R.,Making algorithmic app use a virtuous cycle: Influence of user gratification and fatigue on algorithmic app dependence,Humanities and Social Sciences Communications,10.1057/s41599-024-03221-z,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Shanghai University of Finance and Economics', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",-0.1234553128007165,Shanghai University of Finance and Economics,China,2024,12
PSYC,Kashif U.,Navigating the digital divide: unraveling the impact of ICT usage and supply on SO<inf>2</inf> emissions in China’s Yangtze River Delta,Humanities and Social Sciences Communications,10.1057/s41599-024-03311-y,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Jiangsu University', 'affiliation-city': 'Zhenjiang', 'affiliation-country': 'China'}]",-0.1234553128007165,Jiangsu University,China,2024,12
PSYC,Zhang Y.,Repetition suppression between monetary loss and social pain,BMC Psychology,10.1186/s40359-024-01852-0,12,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Sun Yat-Sen University', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",-0.1234553128007165,Sun Yat-Sen University,China,2024,12
PSYC,Yuan H.,Navigating the uncertainty: the impact of a student-centered final year project allocation mechanism on student performance,Humanities and Social Sciences Communications,10.1057/s41599-024-03324-7,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': ""Xi'an Jiaotong-Liverpool University"", 'affiliation-city': 'Suzhou', 'affiliation-country': 'China'}]",-0.1234553128007165,,China,2024,12
PSYC,Liu Y.,Measurement of health human capital and its economic effect in China,Humanities and Social Sciences Communications,10.1057/s41599-024-03060-y,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Xuzhou University of Technology', 'affiliation-city': 'Xuzhou', 'affiliation-country': 'China'}]",-0.1234553128007165,Xuzhou University of Technology,China,2024,12
PSYC,Schøler P.N.,The identification and treatment of alcohol problems in primary care (iTAPP) study: protocol for a stepped wedge cluster randomized control trial testing the 15-method in a primary care setting,Addiction Science and Clinical Practice,10.1186/s13722-024-00474-6,19,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Faculty of Health Sciences, University of Southern Denmark', 'affiliation-city': 'Odense', 'affiliation-country': 'Denmark'}, {'@_fa': 'true', 'affilname': 'University of Southern Denmark, Esbjerg', 'affiliation-city': 'Esbjerg', 'affiliation-country': 'Denmark'}, {'@_fa': 'true', 'affilname': 'Region of Southern Denmark', 'affiliation-city': 'Odense', 'affiliation-country': 'Denmark'}]",-0.1234553128007165,"Faculty of Health Sciences, University of Southern Denmark",Denmark,2024,12
PSYC,Okunlola O.C.,Effect of government expenditure on real economic growth in ECOWAS: assessing the moderating role of corruption and conflict,Humanities and Social Sciences Communications,10.1057/s41599-024-03285-x,11,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Derby Business School', 'affiliation-city': 'Derby', 'affiliation-country': 'United Kingdom'}]",-0.1234553128007165,Derby Business School,United Kingdom,2024,12
PSYC,Mesfin W.,"Challenges and coping mechanisms of parents of children with attention deficit hyperactivity disorder in Addis Ababa, Ethiopia: a qualitative study",BMC Psychology,10.1186/s40359-024-01828-0,12,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Addis Ababa University', 'affiliation-city': 'Addis Ababa', 'affiliation-country': 'Ethiopia'}]",-0.1234553128007165,Addis Ababa University,Ethiopia,2024,12
PSYC,Katsunuma R.,Proof of mechanism investigation of Transcutaneous auricular vagus nerve stimulation through simultaneous measurement of autonomic functions: a randomized controlled trial protocol,BioPsychoSocial Medicine,10.1186/s13030-024-00311-x,18,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'The University of Queensland', 'affiliation-city': 'Brisbane', 'affiliation-country': 'Australia'}, {'@_fa': 'true', 'affilname': 'National Center of Neurology and Psychiatry', 'affiliation-city': 'Kodaira', 'affiliation-country': 'Japan'}]",-0.1234553128007165,The University of Queensland,Australia,2024,12
